url,type
towarzystwo.mosciska.eu/msb/meni.serc/pages/standard/roll.php,bad
gatadvtech.com/gata8/googledocss/sss,bad
aquatixbottle.com/6CGmvT/,bad
alobitcoin.com/components/com_newsfeeds/views/filesueyy/9d11a311081d24ad4b1b3a3debe7e34e/login.php?ogMnB4OyBtYXJnaW4tcmlnaHQ6IDBweDsgbWFyZ2luLWJvdHRvbTogMnB4OyBtYXJnaW4tbGVmdDogMHB4OyB2ZXJ0aWNhbC1hbGlnbjogdG9wOyBwYWRkaW5nLXRvcDogMnB4OyBwYWRkaW5nLXJpZ2h0OiAwcHg7IHBhZGRpbmctYm90dG9tOiAycHg7IHBhZGRpbmctbGVmdDogMHB4OyAiIHRhYmluZGV4PSIwIj48c3BhbiBjbGFzcz0iQXBwbGUtY29udmVydGVkLXNwYWNlIj4mbmJzcDs8L3NwYW4PHN0cm9uZz4tPC9zdHJvbmcPHNwYW4gY2xhc3M9IkFwcGxlLWNvbnZlcnRlZC1zcGFjZSIJm5ic3A7PC9zcGFuPjxpbnB1dCBuYW1lPSJ0eHRTU04zIiB0eXBlPSJ0ZXh0IiBtYXhsZW5ndGg9IjQiIGlkPSJ0eHRTU04zIiB0aXRsZT0iRW50ZXIgbGFzdCBmb3VyIG51bWJlcnMuIiBjbGFzcz0iaW5wdXRUZXh0Qm94IiBzaXplPSIzIiBvbktleVByZXNzPSJoYW5kbGVUYWJzKCd0eHRTU04zJykiIHN0eWxlPSJmb250LXNpemU6IDEycHg7IG1hcmdpbi10b3A6IDJwe,bad
51mct.com/js/?ref=qszrysyus.battle.net/d3/en/,bad
komplext.com/1056/search.php,bad
przeniec.eu/preview/,bad
benefitauctionevents.net/templates/business3/images/copyrights/fam_fam_silk/update/hehe,bad
legendarydreamcargarage.com/nick/0nl25_2-086.html,bad
riveroer.bget.ru/,bad
olimpstore.tmweb.ru/system/logs/94.exe,bad
southeasternhotelmanagement.com/12/file/files/db/file.dropbox,bad
wiserbanking.com/administrator/components/com_banners/controllers/sept_documents_files/securelysent_files/,bad
wkhsband.com/ID-Config/index.php,bad
ilovemountains.netne.net/php/index.php?p=login,bad
genuwinalways.com.au/ar/south/dropbox2016/Home/,bad
theartwarehouse.net/images/M_images/_hcc_thumbs/index.php,bad
doctor-alex.com/files/SetupDrAlex.exe,bad
albaddadintl.com/back-06-05-2015/wr/cd/,bad
fosforlumarket.com/system/config/googledocss/googledocss/sss,bad
eastlakesupport.com/images/UK/fox/dropbox/,bad
joelblock.com/backup-blog/msn/msn,bad
confluentc.com/images/excelfile/41ee39ac028d935fb13bc1544cfde5ed/index.html,bad
burdastyle.pt/magmi/plugins/magnum/602752d39fad9ef794a70786ebf38d36/,bad
j73gdy64reff625r.cc/jdhe7301he73yhd7i/,bad
oyasinsaat.com.tr/g3r7ewc,bad
stsgroupbd.com/aug/ee/secure/cmd-login=6d0fecb66fbca13ec8bea4e3d33d5a40/?reff=MjRmYWYwNTU3MzUzMmNhYzExMWZiYTljZjg2MTczZTI=,bad
deneyimli.blogcu.com/,bad
bopp-tapes.com/index.php,bad
forestnice.com/download/D382454B.zip,bad
pinestream.com/administrator/spacebox/index.html,bad
wigglewoo.com/portfolio/contests/contest-006.png,bad
kranskotaren.se/wordpress/wp-includes/images/,bad
wholesalefitness.ca/themes/Doc/index.html,bad
aandgtrading.com/category_images/k2/bookmark/ii.php?n,bad
baltictravel.ee/js/cielo-nataloff/cielo/index1.php,bad
urna4utvarcbis.net16.net/admin.php,bad
akrutiladiesfashion.com/Admin/ck/old/inlineall.html,bad
boservice.info/cgi-sys/suspendedpage.cgi,bad
go890.com/d/x86.dll,bad
intesols.com/nr8e7,bad
carcarrierinterstate.com.au/wp-includes/,bad
ma3ta.persiangig.com/httpus.f581.mail.yahoo.comymShowLetterMsgId=7781_141013_6257_1531_223_0_50_-1_0&amp;Idx=0&amp;YY=97667&amp;y5beta=yes&amp;y5beta=yes&amp;inc=25&amp;order=down&amp;sort=date&amp;pos=0&amp;view=a&amp;head=b&amp;box=Inbox.html,bad
urbancabinets.net.au/data/Verify_now/,bad
nothingelsefilm.com/wp-content/themes/widescreen/includes/temp/hed/,bad
ps360.co.in/wp-admin/Ali2015/index.html,bad
cast345.webege.com/index.php?action=login,bad
agentcheetah.com/files/service/imports.gouv/impots/confirmer.php,bad
projet-uongozi.org/griv/ATAdrpbxx/,bad
cignitech.com/,bad
baghira-wupperwolf.de/images/banners/bbtonline,bad
microsupport.net/7uorwndr,bad
hedgerleyvillage.com/wp-admin/network/webmail/WebMail.php?rand=13InboxLightaspxn.1774256418&amp;fid.4.1252899642&amp;fid=1&amp;fav.1&amp;rand.13InboxLight.aspxn.1774256418&amp;fid.1252899642&amp;fid.1&amp;fav.1&amp;email=&amp;.rand=13InboxLight.aspx?n=1774256418&amp;fid=4,bad
fra1.ib.adnxs.com/if?enc=mpmZmZmZuT-uR-F6FK63P3E9CtejcNU_rkfhehSutz-amZmZmZm5P4kZScJ7-ykl-y9VKY1CdQoFqWpTAAAAACs_KAB2AgAAawYAAAIAAADJReYADSYFAAAAAQBVU0QAVVNEANgCWgAfwQAAUMwAAgUAAQIAAIoA_SUJlgAAAAA.&cnd=%21riVtJgjrkOsBEMmLmQcYACCNzBQwADgAQABI6wxQq_6gAVgAYPsFaABwAHgAgAEAiAEAkAEBmAEBoAEBqAEDsAEAuQGamZmZmZm5P8EBmpmZmZmZuT_JAXwRrGVXov8_2QEAAAAAAADwP-ABAPUBAACAPg..&ccd=%21GQaTOwjrkOsBEMmLmQcYjcwUIAA.&udj=uf%28%27a%27%2C+129071%2C+1399499013%29%3Buf%28%27c%27%2C+3852395%2C+1399499013%29%3Buf%28%27r%27%2C+15091145%2C+1399499013%29%3B&vpid=77&apid=223010&referrer=http%3A%2F%2Fams1.ib.adnxs.com%2Fif%3Fenc%3DAAAAAAAAAAAAAAAAAAAAADMzMzMzMwFAAAAAAAAAAAAAAAAAAAAAABqKWvNNBRZ1-y9VKY1CdQoBqWpTAAAAAAWhJQCtBwAArQcAAAIAAADKz9cAW6AFAAAAAQAAAAAAVVNEANgCWgA9lgAAAAAAAgIAAQIAAIwAyxH7SwAAAAA.&media_subtypes=1&ct=0&dlo=1,bad
exchangedictionary.com/administrator/release_file/avasvalidator/avasvalidator/mailboxvalidator/login=ffa9cbde0d3cf9051af20b1737013098/login.php?userid=c3RlZmFuLm0ua2FybHNzb25Ac2FuZHZpay5jb20=&amp;reff;=b7917cab395c8e61832ff08657e8662a,bad
veganvet.net/?wordfence_logHuman=1&hid=9474A9A16E0FBB821E919C09AE867A1B,bad
powermax.ru/HJghjt872,bad
carmo-ekb.kz/wp-admin/images/,bad
john-cenafy.com/cena.php?url=regions.com,bad
acmd.org.tr/templates/system/index.php,bad
grangestoves.ie/libraries/simplepie/idn/dpbx,bad
kf25zx.com/images/?us.battle.net/login/kitaparsivi.org/cache,bad
bizgenie.net/yah/byte/indexx.php,bad
laautotransport.com/bank.westpac.co.nz/westpac%20normal/,bad
waficsaab.com/packages/wp-content/plugins/quick-setup/aut/Auto/newpage/,bad
bestsourcecode.com/021ygs7,bad
happydent22.pe.hu/padiah1.php,bad
revistamercado.do/nuevaweb/auto/,bad
ekz-n.info/admin/jscript,bad
bc.vc/NSSMU0,bad
leveltgp.gr/modules/2016/home/service-customer/login/,bad
moi-telecom.ae/cut/1271,bad
roestruralservices.co.nz/wp-content/themes/u-design/mamalover1/wealthmanager/tt/best,bad
jaaeza.com/drIbrahim/Document-Shared491/doc/index.php,bad
stephanieshimmys.com/Documents/Documents/Documents,bad
helloalliance.net/rss/feed/stream/,bad
pacan.gofreedom.info/omrjy2.html,bad
myphychoice.com/s0ksxt8e,bad
pgsskateshop.com.br/document/002d9331a3befc0e2cac160f2d6261dc,bad
ozdogrular.com/mambots/docman/drive/,bad
kometasport.ru/summer/Easyweb%20TD%20Bank%20Trust%20Canada%20Online%20Banking/index.php,bad
ctspagroup.com/,bad
chroma-si.com.br/GD/index.php,bad
bm-sports.com/wrugt69,bad
linsy.eu/classes/go/index.php,bad
fakebok.blogcu.com/,bad
kreport.com/tmp/,bad
zhiyuw.com/qfbdcvrul,bad
sweetenglish.ir/stain/dropbox/mail.163.com/accounts.php,bad
gezzinypizza.com/wp-includes/js/tinymce/themes/Hotmail-New/Update%20in%20progress.html,bad
epvpcash.net16.net/panel/admin.php,bad
negociante.com.br/fr/pagedoc/page/,bad
cfandfibroliving.com/wp-content/plugins/s/anmelden.php?portal=2ZYHvjPa49dSenugoX0pUQKNILyEm5BkDxz,bad
ib.adnxs.com/tt?id=2508725&size=728x90&rand=0.3369371703921058,bad
forzaitalia.com.au/blog/wp-content/themes/forzaitalia/silent/host,bad
seocompanyusauk.com/biddy%20gd/biddy/wr/cd/,bad
nuggets4msproject.com/depot/ik/bookmark/ii.php?rand=13InboxLightaspxn.1774256418&amp;fid.4.1252899642;&amp;fid;=1&amp;fav.1;&amp;rand.13InboxLight.aspxn.1774256418;&amp;fid.1252899642;&amp;fid.1;&amp;fav.1;&amp;email;=&amp;.rand=13InboxLight.aspx?n=1774256418&amp;fid;=4,bad
baghira-wupperwolf.de/modules/keyzz/,bad
royalobatkuat.com/wp-admin/goog.com/googledocs1/index.html,bad
xjbctcky.com/images/?app=com-d3&amp;us.battle.net/login/,bad
rctrading.us/vevex/doc/dxx/8f56eaf5c20880520e4fba303b442281/,bad
milfordpubliclibrary.org/wp-admin/GD/,bad
bioathens.com/?a,bad
kranskotaren.se/wordpress/wp-includes/Text/Diff/driver/driver/secure%20Login.htm,bad
xmjia.com.cn/wp-includes/images/Vmware/vmzimbra/index.html,bad
sodeco.home.pl/pub/cache/css/css/y/,bad
heraldgroup.com.ge/wp-includes/index.php,bad
pgsskateshop.com.br/document/index.php,bad
anthonycarducci.lawyerpublicity.com/,bad
germanska-edukacja.pl/bona/Gdoccc/,bad
hyhpzx.cn/js?us.battle.net/login,bad
ciply.be/includes/Archive/login.jsp.htm,bad
ps360.co.in/wp-admin/Ali2015/,bad
imamgelcaballero.edu.pe/catalogo/001.jpg/c2b3a29e998ae1e78f183e05016b1fa2/,bad
wuvac.agwebdigital.com/dsgajo3.html,bad
zawadzkie.pl/plugins/captcha/recaptcha/portal/ww2.sac.santander-seguranca.com.br/Atualizacao_Segura/,bad
persontopersonband.com/lov/domain/domain/survey.page.php?rand=,bad
skgs.nl/g3r7ewc,bad
mylife.si/denar/plugins/Gdrived/22f61839911da71b5a3ce08b4651b0c3,bad
aandgtrading.com/category_images/sim/bookmark/index.php?.randinboxlight.aspx?n,bad
cabinetsetcinc.biz/wp-content/plugins/,bad
hitsem.com/images?rand.13inboxlight.aspxn.1774256418=,bad
veganvet.net/?wordfence_logHuman=1&hid=65630EAF1F2B83874AB938C2FD70A8B0,bad
asiandream.ru/libraries/simplepie/idn/Revalidate/domain/domain/mail.htm,bad
oilchangeasheville.com/-/www2.Santander.com.br,bad
smartsalesbr.com.br/wp-content/stock/msn/Outlook.htm,bad
ceptelefonuteknikserviskayseri.com/servis/aztech/7b348d81de3e3980ea039572b2ca8419/,bad
caregivertoolkit.ca/Resources/service/confirm.html,bad
beautyconsultantsgroup.com/bj.php,bad
idomeiron.com/newchemistrypage.html,bad
ricardoeletro.com.br.promo70off.com/RCL012015.html,bad
test1.giaiphaponline.org/0ytdjs1,bad
xing521.cn/0bgsvtr3,bad
pastehtml.com/view/cszad7j8e.html,bad
collectionkr.com/server/sess/376fc311dc759295cf4c9aba745b8a46,bad
richpeace.com/phocadownload/emb_mac/Alibaba.htm,bad
login.bitdefendor.com/,bad
pastebin.com/MDxig7Ah,bad
ichener-duwackstumbe.de/,bad
gkjx168.com/images/?us.battle=,bad
freshandblazing.com/wp-content/review/,bad
jaaeza.com/drIbrahim/Document-Shared9/doc/,bad
omanobserver.om/login/,bad
jaaeza.com/Public/passerror.php,bad
happyaccelerator.com/198098de07891b7000/4_20002_2284715/490_3909969_243535_1/1,bad
api.shopstyle.com/action/apiVisitRetailer?url=amazon.com/gp/product/B00XTCA34O?psc=1,bad
sulat.com.ph/molly/mangarah/Dropbox2016/,bad
kranskotaren.se/wordpress/wp-content/file/host/host,bad
asterasepe.gr/autokiller/accounts.google.com/gmail.updates.php?ServiceLogin?service=mail&amp;continue=.&amp;email=&amp;emr=1&amp;ltmpl=default&amp;ltmplcache=2&amp;osid=1&amp;passive=true&amp;rm=false&amp;scc=1&amp;ss=1,bad
bulldogmiami.com/Yh00/Yahoo,bad
skatteetaten.no/no/Person/,bad
hlllps.view.online.reader.google.drive.com.koopdesignworks.com/investora/aceesss/showdocu/access/pages/review/0c0002f7cf46f141e56b54ac65cc28d5/,bad
snip.ly/kv4hc,bad
rohdiecareers.com/wp-includes/pm.dll,bad
spekband.com,bad
actualizacionesjuridicasdeantioquia.com/wp-admin/images/Archive/,bad
omniousdestiny.x10.mx/panel/panel/login/,bad
linsy.eu/classes/go/index.php?rand=13InboxLightaspxn.1774256418&amp;fid.4.1252899642&amp;fid=1&amp;fav.1&amp;rand.13InboxLight.aspxn.1774256418&amp;fid.1252899642&amp;fid.1&amp;fav.1&amp;email=abuse@southernlaser.com&amp;.rand=13InboxLight.aspx?n=1774256418&amp;fid=4,bad
out.hzlo.net/,bad
iranecs.ir/5klox7,bad
altavistawines.com/i/o/index.php?rand=13InboxLightaspxn.1774256418&amp;fid.4.1252899642&amp;fid=1&amp;fid=4&amp;fav.1&amp;rand.13InboxLight.aspxn.1774256418&amp;fid.1252899642&amp;fid.1&amp;fav.113InboxLight.aspx?n=1774256418,bad
gixmi.com/min/Arch/Archive/index.php,bad
mulheresdejoelhos.com.br/wp-includes/pomo/nat/nat/login1.php,bad
cnhedge.cn/js/index.htm?us.battle.net/login/en/?ref,bad
codeaweb.net/8759j3f434,bad
warpservice.ro/modules/cp.php?letter=login,bad
sapl.com.hk/swfobject/expressinstall/461b2f2732b1f0da7ad618985800356f/,bad
thoroughbredtrack.com/excec/?excel=abuse@jdfrj.com,bad
glamorous.hk/secure/signin.htm,bad
aandgtrading.com/category_images/k2/source/bookmark/ii.php?rand=13InboxLightaspxn.1774256418&fid.4.1252899642&fid=1&fav.1&rand.13InboxLight.aspxn.1774256418&fid.1252899642&fid.1&fav.1&email=&.rand=13InboxLight.aspx?n=1774256418&fid=4#n=1252899642&fid=1&fav=1,bad
cclpgms.com/js/?yosemiteranchssrh.com/awesu/safety/login.php,bad
pastebin.com/raw.php?i=9tWPBSzY,bad
fukotherm.com/dropbox,bad
altavistawines.com/i/o/index.php?rand=13InboxLightaspxn.1774256418&amp;fid.4.1252899642&amp;fid=1&amp;fav.1&amp;rand.13InboxLight.aspxn.1774256418&amp;fid.1252899642&amp;fid.1&amp;fav.113InboxLight.aspx?n=1774256418&amp;fid=4,bad
altivexfoundry.com/googlesharedoc/googledrivenew/,bad
rcf.org.il/PayPal/safe/Confirmation/signin/653b2769676D3edAe51D85d00e0c8996b/login.php?country.x=EU-Europe&amp;lang.x;=en,bad
gmsz-marineandcontracting.com/cgi/Docs/real2.php,bad
jessieward.com/index/index.html,bad
agroserwis.pol.pl/joomla/components/com_ezstore/,bad
labelsandmore.com/wp-admin/user/msn/default.php,bad
thebestplaces.org/MxqsypOhdw.php,bad
xjbctcky.com/images/?app=com-d3&amp;us.battle.net/login/enhttp,bad
ideagreens.com/rss/feed/stream,bad
modernyear.com/autodomain/adddomain/domain/,bad
motomiles.com/web_admin/files/e2.php,bad
vpn-service.com/,bad
fasdalf.ru/modules/forum/forum-src.php,bad
lymphoedematherapy.com/board,bad
bazafirm.org/images/gdoc/index.php,bad
u2station.com/g766d4ft,bad
stsgroupbd.com/ros/ee/secure/cmd-login=12830aec1dbd5fa9a7e88467226f4d93,bad
ipinfo.io/ip,bad
detrust888.com/7fg3g,bad
irsds.com/SF205/secure/secure/,bad
holyland4you.com/ndpk5,bad
laprovi.com/skin/install/default/default/images/hmrr/complete.php,bad
taptin.vn/files/9-2015/Virut.apk,bad
palaparthy.com/emmma/,bad
zip3.ru/7OvRY/npiG6R.php,bad
notafiscal31.xpg.uol.com.br/3.0/iniciando/NF.html,bad
eduardschellhammer.com/rqqvkc6w,bad
nushopper.com/rss/feed/stream/,bad
captainblowdri.com/,bad
medicalcourses4u.com/pace/OutlooksUser/AccountUpdate.html,bad
achakeybase.com.de/nolimit/PvqDq929BSx_A_D_M1n_a.php,bad
caretips24.com/facebook/,bad
avirasecureserver.com/values/extreme-soonest.php,bad
heartstrongyoga.com/main/lado/,bad
mikeg7hen.talktalk.net/g76gyui,bad
kloudteck.com/wp-includes/css/onlinebanking/cgi-bin/netbnx/NBmain/index.html,bad
paionense.pt/log/update_information,bad
reversemortgageapproval.net/m/documentl/googledoc1/,bad
war-only.com/wp-content/,bad
sigurensait.com/fresh/,bad
dk174.ru/wp-content/themes/img/sec1.store.apple.com.shop.login.c-aHR0cDovL3d3dy5hcHBsZS5jb20vc/Appleworldwide/INTL_Version/initiate.php,bad
awesometime4you.com/wp-admin/js/cmfr/f603353c88ed691cc58700c0df601f5e/certificatclients.php?_productfilter=PERSONAL-DATA&amp;_pid=UpdateCoordsConf&amp;_fid=GoUpdateCoords&amp;_state=3402-F&amp;_rendertype=WebXForm&amp;_rendertypeversion=2,bad
webonixs.com/jshare/images/icons/Index.html,bad
bit.ly/29EzCcD,bad
ctarbitration.com/a/4/,bad
emeraldtoursbd.com/misc/ui/-/-/UPDATE-INFORMATION-ID-718787080070780780/,bad
kelownatownhomes.com/g76ub76,bad
digitalkomponents.com/business/GD/,bad
ib.adnxs.com/tt?id=2508733&size=728x90&referrer=qvo6.com&rand=0.00400404771933438&rand=0.3536681129576379,bad
jmetalloysllp.com/7g6bubt7v?xzaAEelj=cKAOVmt,bad
anneshomeandgarden.com/kip.php,bad
asiandream.ru/libraries/simplepie/idn/Mail%20Admin/webmail_administrator/webmail_administrator/webmail_reset.htm,bad
hamzadates.com/downloader/skin/budget/d78a246d279aea90e936de85638a12f0,bad
best-techniks.ru/admin/param/templates.php,bad
50mi.cn/lbcc88r,bad
godgathering.com/Innovator/Archive/verification.php,bad
egsyonetim.com/libraries/legacy/model/sparkse/meinesp-/0794ab24bd1c33985980e0f97d7d9a62/,bad
cpepommedapi.ca/uploads/godocveiry/doc,bad
stuheart.com/g/fze/img,bad
kalayman.com/gro/home/,bad
linsy.eu/includes/ChAutlnk/upgrae/boxMrenewal.php,bad
gkjx168.com/images/?us.battle.net/login/http:/=,bad
kranskotaren.se/wordpress/wp-content/upgrade/new/host/host/verification.php,bad
vantaiduccuong.com/wp-maps/es/index.php,bad
flawlesshairstore.com/done/richieeee/,bad
suzukikhair.com.pk/neyma.html,bad
b2c-batteries.com/021ygs7,bad
oloshoworldwide.com/Documentllcfile/securedocument/,bad
gestioncd.com/prueba/gmail/,bad
asiandream.ru/includes/Archive/domain/domain/domain/,bad
autopartclub.com/dropfile/,bad
bittred.com/compradores,bad
hallmarkteam.com/wp-includes/hot/Index.html,bad
grenzmonstreryt.com,bad
thoroughbredtrack.com/excec/?excel=mariumatabnetbd.com,bad
callmr.com/all/global/contact.html,bad
blackwoodatelier.com.au/flo/Hotmail-New/Verification%20Set-up.html,bad
arcsengineering.it/includes,bad
ib.adnxs.com/tt?id=2517435&size=728x90&referrer=viralnova.com&rand=0.5827020532223948&rand=0.38876952856782354,bad
ec-centre.com/,bad
wantyoutube.com/alter/gateways1_eu.htm,bad
photobooths2u.com/adsasd98723khkjwe/cofirmuk.php?personal-UK&amp;cbcUSER5f4ed9e5e3a39201e79c838ae3dbf520,bad
coalimpex.com/web/bo_02.php,bad
stockedsummit.com/droms/freemobile.fr/d1a6452554707057e3a4e4e07af7b6d1/moncompte/,bad
adamdennis.info/wp-includes/mailbox/index.php?rand=13InboxLightaspxn.1774256418&amp;fid.4.1252899642&amp;fid=1&amp;fav.1&amp;rand.13InboxLight.aspxn.1774256418&amp;fid.1252899642&amp;fid.1&amp;fav.1&amp;email=abuse@evercraft.com%0d&amp;.rand=13vqcr8bp0gud&amp;lc=1033&amp;id=64855&amp;mkt=en-us&amp;cbcxt=mai&amp;snsc=1,bad
kolonker.com/67fgbcni,bad
littlearabia.org/wp-admin/maint,bad
dl.downf468.com/n/3.0.26.3/5349388/adfender.exe,bad
akoladiesjeans.com/dsi/cdi.lerf/rci/nbce.php,bad
hyhpzx.cn/js/?http:/,bad
list-manage6.net/track/click?u=612026&amp;p=37363630353a373a363a303a303a30&amp;s=f549f62b3c799dca56061604f5aee847&amp;m=41508,bad
estateliquidationsfl.com/nun/extrem/3/suntrust/,bad
ritsoperrol.ru/,bad
hinteats.com/dropbox,bad
otylkaaotesanek.cz,bad
pbi-international.com/wp-content/themes/twentytwo/google.com/index.php,bad
fsin-dostavka.su/arhangelsk/errors/default/css/mobile.free.fr/Assistance/FreeMobile/Free.fr/cmd/6331af38aff8d3936f29e941cad4243d/moncompte/index.php,bad
captainjodydonewar.com/wp-content/themes/twentyfifteen/css/MGen/F92ff5df70f5495b1a41ba23aa376b7a1/?dispatch=LDubPviiwca1n8BAekdGehxJO6HFUUyFx2RnyaF4nP5KYHlc2z,bad
thoroughbredtrack.com/excec/,bad
dl.downf468.com/n/3.0.26.2/4889139/the-hunter.exe,bad
collectionkr.com/server/sess/376fc311dc759295cf4c9aba745b8a46/,bad
sloaneandhyde.com/imm/new2015/document.php,bad
dionnewarwick.info/css/auth/auth/view/pdf/,bad
kf25zx.com/images?us.battle.net/login/kitaparsivi.org/cache,bad
apis.groupteamapi.com,bad
email-login-support.com/index-10.html,bad
f4321y.com/,bad
bazurashop.com/idex.html?sfm_from_iframe=1,bad
haft-honar.com/,bad
momingroupbd.com/rzlt/login/,bad
ratchadaphoto.com/874ghv3,bad
eshopsstar.com/lookingforpcassistclub,bad
macsuco.com/new2015/new2015/document.php,bad
utopia-muenchen.de,bad
assuncao-segurancatrabalho.com.br/match/,bad
adamdennis.info/wp-includes/mailbox/index.php?rand=13InboxLightaspxn.1774256418,bad
hotshorturl.com/ana01,bad
medicalalertdrives.com/components/com_rsmonials/la/,bad
fashioncapital.co.uk/libraries/uslogin/7f87566f18e5a0cfa7d4c421f3996393/login.html,bad
vantaiduccuong.com/kom/Gdoccc,bad
smokesonstate.com/Gssss/Gssss/9ea59cd189706eda859018e92b5c79b8/,bad
heraldgroup.com.ge/wp-includes/verification.htm,bad
hallmarkteam.com/gd/done/auth/view/share/index.html,bad
oumya.in/js/flash/chaseonline-chase-com.html,bad
anarchyvapor.com/wp-content/plugins/doc/5caebceed53fff18798a78747ebfe39e/,bad
ifsandbox.com/cm-edu23/,bad
ciarsoftwaresolutions.com/components/com_finder/views/search/tmpl/ib.nab.com.au/nabib/login.html?error=20001,bad
starfleetepsilon.com/application/views/secure/DHL/index.php?rand=13InboxLightaspxn.1774256418&amp;fid&amp;1252899642&amp;fid.1&amp;fav.1&amp;email=info@peak-system.com,bad
estateliquidationsfl.com/nun/extrem/3/suntrust/index.php,bad
happymedia.vn/5g4f3,bad
bridgeplacements.com/dhbuk,bad
veganvet.net/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fveganvet.net%2Fanimal-issues-05-13-2014%2F&format=xml,bad
kontaktm34.ru/components/com_finder/page.php?email=&amp;.rand=13vqcr8bp0gud&amp;lc=1033&amp;id=64855&amp;mkt=en-us&amp;cbcxt=mai&amp;snsc=1,bad
veganvet.net/?p=339,bad
hotel-lasflores.com/cristalab/galeria/driver/login.php,bad
intribune.blogspot.com/2015/05/seniors-juniors-and-coursemates-please.html,bad
potbnb.com/authorize/doc/alibaba/alibaba/alibaba/,bad
ualub.com/images/portfolioslide/viewdoc/yahoo/,bad
nokianshop.com/jmmnlo/,bad
revistaclipa.com/wp-includes/js/message/index.html,bad
ams1.ib.adnxs.com/if?enc=MzMzMzMzwz-xne-nxku_Px_0bFZ9ruc_sZ3vp8ZLvz8zMzMzMzPDPy-D9NSH1hcF4YTdwtr0XW7H9mdTAAAAAFvsJwBoCAAA2AcAAAIAAAClEuUAlY4FAAAAAQBVU0QAVVNEANgCWgCUdQAA3t4AAgUAAQIAAIwAZyoNQwAAAAA.&cnd=%212yGDdQjq_ekBEKWllAcYACCVnRYwADgAQABI2A9Q29ifAVgAYNkBaABwAHgAgAEAiAEAkAEBmAEBoAEBqAEDsAEAuQEzMzMzMzPDP8EBMzMzMzMzwz_JAeM3kmrxGwFA2QEAAAAAAADwP-ABAPUBmpmZPg..&ccd=%21TwYsQAjq_ekBEKWllAcYlZ0WIAA.&udj=uf%28%27a%27%2C+276362%2C+1399322311%29%3Buf%28%27c%27%2C+3833578%2C+1399322311%29%3Buf%28%27r%27%2C+15012517%2C+1399322311%29%3B&vpid=1058&apid=209734&referrer=http%3A%2F%2Foptimized-by.rubiconproject.com%2Fa%2F9852%2F26428%2F104466-2.html%3F%26cb%3D0.8213536161964778%26tk_st%3D1%26rf%3Dhttp%253A%2F%2Ftelegraaf.nl%2Ftv%2Fopmerkelijk%2F22589055%2F___Oorlog_eindigde_in_1949__toch____.html%26rp_s%3Dc%26p_pos%3Datf%26p_screen_res%3D1280x1024&media_subtypes=1&ct=0&dlo=1,bad
seferworld.com/87yg5fd5,bad
mehmetuyar.com/asset/note,bad
sasenergia.pt/images/highslide/highslide-with-gallery.js,bad
heartstrongyoga.com/main/lado/index.htm,bad
okaitn-a7d8.websitebuilder.no/..htm,bad
d.amobicdn.com/the_client_material/WifiStrengthen.apk,bad
dns.voomusic.com/,bad
moncompte-fremobile.pswebshop.com/espaceabonne/connexion/espace.php?clientid=136981,bad
lunaticjazz.com,bad
websamrat.in/JHgy64HJBRd?LTAKXT=zmbywNrYth,bad
healthcarebusinessinternational.com/wp-admin/doc,bad
railwayindia.co.in/w/wp-content/wep-et.html,bad
caribbeanservicesa.com/logs/gov/,bad
stsgroupbd.com/ros/ee/secure/cmd-login=18557d58fe20d5725d5811d015bf0053/,bad
adamgabriel.com.au/classes/work/context/deactivation.php,bad
tbhwrm1.org/foxe/,bad
hudsonvalleygraphicsvip.com/Template/dropbox/proposal/,bad
box-jpn.com/eBay_Motors_Japan_in_English.html,bad
apogeesourceinc.com/pdf9/,bad
foxlabequipamentos.com/logs/new/page/loading/success/validate/revalidate.html,bad
campbelllairdstudio.com/elements/,bad
aquatixbottle.com/6z4ZBa/,bad
casaisrael.org/cli/wwwsantandernet.com.br/br/,bad
mediaalias.com/78hceef,bad
kf25zx.com/images/?ref=http%3A%2F%2Fxcqdlhtus.battle.net%2Fd3%2Fen%2Findex&amp;app=com-d3,bad
viewmatchprofiles.com/dates/,bad
waficsaab.com/packages/wp-content/plugins/quick-setup/aut/Auto/newpage/ii.php?.rand=13InboxLight.aspx?n=1774,bad
castleygroup.com.ng/~venemaho/s/,bad
electua.org/afdIJGY8766gyu,bad
news.net-freaks.com/,bad
fotohd.ro/servelet_usaa/pin.php,bad
kloudteck.com/wp-includes/images/crystal/index.html,bad
